activity_id,opportunity_id,activity_date,activity_type,channel,activity_status
9011,901,2025-06-19,Demo,Email,Completed
9012,901,2025-06-25,Email,Phone,Completed
9013,901,2025-07-01,Meeting,Video,Completed
9014,901,2025-07-07,"Proposal Follow-up",In-person,Completed
9015,901,2025-07-09,Call,Email,Completed
9021,902,2025-07-04,"Proposal Follow-up",In-person,Completed
9022,902,2025-07-06,Call,Email,Completed
9023,902,2025-07-12,Demo,Phone,Completed
9024,902,2025-07-18,Email,Video,Completed
9031,903,2026-03-12,Email,Video,"No Response"
9032,903,2026-03-18,Meeting,In-person,Completed
9033,903,2026-03-20,"Proposal Follow-up",Email,Completed
9034,903,2026-03-26,Call,Phone,Completed
9041,904,2025-07-26,Call,Phone,Completed
9042,904,2025-08-01,Demo,Video,Completed
9043,904,2025-08-07,Email,In-person,Completed
9044,904,2025-08-09,Meeting,Email,Completed
9051,905,2026-04-03,Meeting,Email,Completed
9052,905,2026-04-09,"Proposal Follow-up",Phone,Completed
9053,905,2026-04-15,Call,Video,Completed
9054,905,2026-04-21,Demo,In-person,Completed
9061,906,2025-08-21,Demo,In-person,Completed
9062,906,2025-08-23,Email,Email,"No Response"
9071,907,2026-04-29,"Proposal Follow-up",Video,"No Response"
9072,907,2026-05-05,Call,In-person,Completed
9073,907,2026-05-07,Demo,Email,Completed
9074,907,2026-05-13,Email,Phone,Completed
9075,907,2026-05-19,Meeting,Video,Completed
9081,908,2025-09-12,Email,Phone,Completed
9082,908,2025-09-18,Meeting,Video,Completed
9083,908,2025-09-24,"Proposal Follow-up",In-person,Completed
9084,908,2025-09-26,Call,Email,Completed
9091,909,2025-01-26,Call,Email,Completed
9092,909,2025-02-01,Demo,Phone,Completed
9093,909,2025-02-07,Email,Video,"No Response"
9094,909,2025-02-13,Meeting,In-person,Completed
9101,910,2025-10-08,Meeting,In-person,Completed
9102,910,2025-10-10,"Proposal Follow-up",Email,"No Response"
9111,911,2025-02-21,Demo,Video,Completed
9112,911,2025-02-27,Email,In-person,Completed
9113,911,2025-03-01,Meeting,Email,Completed
9114,911,2025-03-07,"Proposal Follow-up",Phone,Completed
9121,912,2025-10-30,"Proposal Follow-up",Phone,Completed
9122,912,2025-11-05,Call,Video,Completed
9123,912,2025-11-11,Demo,In-person,Completed
9131,913,2025-03-15,Email,Email,Completed
9132,913,2025-03-21,Meeting,Phone,Completed
9133,913,2025-03-27,"Proposal Follow-up",Video,Completed
9134,913,2025-04-02,Call,In-person,Completed
9141,914,2025-11-25,Call,In-person,Completed
9142,914,2025-11-27,Demo,Email,Completed
9143,914,2025-12-03,Email,Phone,Completed
9151,915,2025-04-10,Meeting,Video,Completed
9152,915,2025-04-16,"Proposal Follow-up",In-person,Completed
9153,915,2025-04-18,Call,Email,Completed
9154,915,2025-04-24,Demo,Phone,Completed
9161,916,2025-04-21,Demo,Phone,"No Response"
9162,916,2025-04-27,Email,Video,Completed
9163,916,2025-05-03,Meeting,In-person,Completed
9171,917,2025-12-28,"Proposal Follow-up",Email,Completed
9172,917,2026-01-03,Call,Phone,Completed
9173,917,2026-01-09,Demo,Video,Completed
9174,917,2026-01-15,Email,In-person,Completed
9181,918,2025-05-17,Email,In-person,Completed
9182,918,2025-05-19,Meeting,Email,Completed
9183,918,2025-05-25,"Proposal Follow-up",Phone,Completed
9184,918,2025-05-31,Call,Video,Completed
9191,919,2026-01-23,Call,Video,Completed
9192,919,2026-01-29,Demo,In-person,"No Response"
9193,919,2026-01-31,Email,Email,Completed
9194,919,2026-02-06,Meeting,Phone,Completed
9201,920,2025-06-08,Meeting,Phone,"No Response"
9202,920,2025-06-14,"Proposal Follow-up",Video,Completed
9203,920,2025-06-20,Call,In-person,Completed
9204,920,2025-06-22,Demo,Email,Completed
9205,920,2025-06-28,Email,Phone,Completed
9211,921,2026-02-14,Demo,Email,Completed
9212,921,2026-02-20,Email,Phone,Completed
9213,921,2026-02-26,Meeting,Video,Completed
9214,921,2026-03-04,"Proposal Follow-up",In-person,"No Response"
9215,921,2026-03-06,Call,Email,Completed
9221,922,2025-07-04,"Proposal Follow-up",In-person,Completed
9222,922,2025-07-06,Call,Email,Completed
9223,922,2025-07-12,Demo,Phone,"No Response"
9224,922,2025-07-18,Email,Video,Completed
9225,922,2025-07-24,Meeting,In-person,Completed
9231,923,2026-03-12,Email,Video,Completed
9232,923,2026-03-18,Meeting,In-person,Completed
9233,923,2026-03-20,"Proposal Follow-up",Email,Completed
9234,923,2026-03-26,Call,Phone,Completed
9235,923,2026-04-01,Demo,Video,Completed
9241,924,2025-07-26,Call,Phone,Completed
9242,924,2025-08-01,Demo,Video,Completed
9243,924,2025-08-07,Email,In-person,Completed
9244,924,2025-08-09,Meeting,Email,Completed
9245,924,2025-08-15,"Proposal Follow-up",Phone,"No Response"
9251,925,2026-04-03,Meeting,Email,Completed
9252,925,2026-04-09,"Proposal Follow-up",Phone,Completed
9253,925,2026-04-15,Call,Video,Completed
9254,925,2026-04-21,Demo,In-person,"No Response"
9261,926,2025-08-21,Demo,In-person,Completed
9262,926,2025-08-23,Email,Email,Completed
9263,926,2025-08-29,Meeting,Phone,Completed
9264,926,2025-09-04,"Proposal Follow-up",Video,Completed
9271,927,2026-04-29,"Proposal Follow-up",Video,Completed
9272,927,2026-05-05,Call,In-person,Completed
9273,927,2026-05-07,Demo,Email,Completed
9281,928,2025-09-12,Email,Phone,Completed
9282,928,2025-09-18,Meeting,Video,Completed
9283,928,2025-09-24,"Proposal Follow-up",In-person,Completed
9284,928,2025-09-26,Call,Email,Completed
9285,928,2025-10-02,Demo,Phone,"No Response"
9291,929,2025-01-26,Call,Email,"No Response"
9292,929,2025-02-01,Demo,Phone,Completed
9293,929,2025-02-07,Email,Video,Completed
9294,929,2025-02-13,Meeting,In-person,Completed
9301,930,2025-10-08,Meeting,In-person,Completed
9302,930,2025-10-10,"Proposal Follow-up",Email,Completed
9303,930,2025-10-16,Call,Phone,Completed
9304,930,2025-10-22,Demo,Video,Completed
9305,930,2025-10-28,Email,In-person,Completed
9311,931,2025-10-19,Demo,Video,Completed
9312,931,2025-10-25,Email,In-person,Completed
9313,931,2025-10-27,Meeting,Email,Completed
9314,931,2025-11-02,"Proposal Follow-up",Phone,Completed
9321,932,2025-03-04,"Proposal Follow-up",Phone,Completed
9322,932,2025-03-10,Call,Video,"No Response"
9331,933,2025-11-10,Email,Email,"No Response"
9332,933,2025-11-16,Meeting,Phone,Completed
9333,933,2025-11-22,"Proposal Follow-up",Video,Completed
9334,933,2025-11-28,Call,In-person,Completed
9341,934,2025-03-30,Call,In-person,Completed
9342,934,2025-04-01,Demo,Email,Completed
9343,934,2025-04-07,Email,Phone,Completed
9344,934,2025-04-13,Meeting,Video,"No Response"
9345,934,2025-04-19,"Proposal Follow-up",In-person,Completed
9351,935,2025-12-06,Meeting,Video,Completed
9352,935,2025-12-12,"Proposal Follow-up",In-person,Completed
9353,935,2025-12-14,Call,Email,"No Response"
9354,935,2025-12-20,Demo,Phone,Completed
9361,936,2025-04-21,Demo,Phone,Completed
9362,936,2025-04-27,Email,Video,Completed
9363,936,2025-05-03,Meeting,In-person,Completed
9364,936,2025-05-05,"Proposal Follow-up",Email,Completed
9371,937,2025-12-28,"Proposal Follow-up",Email,Completed
9372,937,2026-01-03,Call,Phone,Completed
9373,937,2026-01-09,Demo,Video,Completed
9374,937,2026-01-15,Email,In-person,Completed
9381,938,2025-05-17,Email,In-person,Completed
9382,938,2025-05-19,Meeting,Email,Completed
9383,938,2025-05-25,"Proposal Follow-up",Phone,Completed
9384,938,2025-05-31,Call,Video,"No Response"
9385,938,2025-06-06,Demo,In-person,Completed
9391,939,2026-01-23,Call,Video,Completed
9392,939,2026-01-29,Demo,In-person,Completed
9393,939,2026-01-31,Email,Email,Completed
9394,939,2026-02-06,Meeting,Phone,Completed
9395,939,2026-02-12,"Proposal Follow-up",Video,Completed
9401,940,2025-06-08,Meeting,Phone,Completed
9402,940,2025-06-14,"Proposal Follow-up",Video,Completed
9403,940,2025-06-20,Call,In-person,Completed
9404,940,2025-06-22,Demo,Email,Completed
9405,940,2025-06-28,Email,Phone,Completed
9411,941,2026-02-14,Demo,Email,Completed
9412,941,2026-02-20,Email,Phone,Completed
9413,941,2026-02-26,Meeting,Video,Completed
9414,941,2026-03-04,"Proposal Follow-up",In-person,Completed
9415,941,2026-03-06,Call,Email,"No Response"
9421,942,2025-07-04,"Proposal Follow-up",In-person,"No Response"
9422,942,2025-07-06,Call,Email,Completed
9423,942,2025-07-12,Demo,Phone,Completed
9424,942,2025-07-18,Email,Video,Completed
9425,942,2025-07-24,Meeting,In-person,Completed
9431,943,2026-03-12,Email,Video,Completed
9432,943,2026-03-18,Meeting,In-person,Completed
9433,943,2026-03-20,"Proposal Follow-up",Email,Completed
9434,943,2026-03-26,Call,Phone,Completed
9441,944,2025-07-26,Call,Phone,Completed
9442,944,2025-08-01,Demo,Video,Completed
9451,945,2025-08-06,Meeting,Email,Completed
9452,945,2025-08-12,"Proposal Follow-up",Phone,"No Response"
9453,945,2025-08-18,Call,Video,Completed
9454,945,2025-08-24,Demo,In-person,Completed
9461,946,2026-04-18,Demo,In-person,Completed
9462,946,2026-04-20,Email,Email,Completed
9463,946,2026-04-26,Meeting,Phone,Completed
9464,946,2026-05-02,"Proposal Follow-up",Video,Completed
9471,947,2025-09-01,"Proposal Follow-up",Video,Completed
9472,947,2025-09-07,Call,In-person,Completed
9473,947,2025-09-09,Demo,Email,Completed
9474,947,2025-09-15,Email,Phone,"No Response"
9475,947,2025-09-21,Meeting,Video,Completed
9481,948,2025-01-15,Email,Phone,Completed
9482,948,2025-01-21,Meeting,Video,Completed
9483,948,2025-01-27,"Proposal Follow-up",In-person,"No Response"
9484,948,2025-01-29,Call,Email,Completed
9491,949,2025-09-23,Call,Email,Completed
9492,949,2025-09-29,Demo,Phone,Completed
9493,949,2025-10-05,Email,Video,Completed
9494,949,2025-10-11,Meeting,In-person,Completed
9495,949,2025-10-13,"Proposal Follow-up",Email,Completed
9501,950,2025-02-10,Meeting,In-person,Completed
9502,950,2025-02-12,"Proposal Follow-up",Email,Completed
9503,950,2025-02-18,Call,Phone,Completed
9504,950,2025-02-24,Demo,Video,Completed
9511,951,2025-10-19,Demo,Video,Completed
9512,951,2025-10-25,Email,In-person,Completed
9513,951,2025-10-27,Meeting,Email,Completed
9514,951,2025-11-02,"Proposal Follow-up",Phone,"No Response"
9515,951,2025-11-08,Call,Video,Completed
9521,952,2025-03-04,"Proposal Follow-up",Phone,Completed
9522,952,2025-03-10,Call,Video,Completed
9531,953,2025-11-10,Email,Email,Completed
9532,953,2025-11-16,Meeting,Phone,Completed
9533,953,2025-11-22,"Proposal Follow-up",Video,Completed
9534,953,2025-11-28,Call,In-person,Completed
9541,954,2025-03-30,Call,In-person,Completed
9542,954,2025-04-01,Demo,Email,Completed
9543,954,2025-04-07,Email,Phone,Completed
9544,954,2025-04-13,Meeting,Video,Completed
9545,954,2025-04-19,"Proposal Follow-up",In-person,Completed
9551,955,2025-12-06,Meeting,Video,"No Response"
9552,955,2025-12-12,"Proposal Follow-up",In-person,Completed
9553,955,2025-12-14,Call,Email,Completed
9561,956,2025-04-21,Demo,Phone,Completed
9562,956,2025-04-27,Email,Video,Completed
9563,956,2025-05-03,Meeting,In-person,Completed
9564,956,2025-05-05,"Proposal Follow-up",Email,Completed
9571,957,2025-12-28,"Proposal Follow-up",Email,Completed
9572,957,2026-01-03,Call,Phone,Completed
9573,957,2026-01-09,Demo,Video,"No Response"
9574,957,2026-01-15,Email,In-person,Completed
9581,958,2025-05-17,Email,In-person,Completed
9582,958,2025-05-19,Meeting,Email,"No Response"
9583,958,2025-05-25,"Proposal Follow-up",Phone,Completed
9584,958,2025-05-31,Call,Video,Completed
9591,959,2025-05-28,Call,Video,Completed
9592,959,2025-06-03,Demo,In-person,Completed
9593,959,2025-06-05,Email,Email,Completed
9594,959,2025-06-11,Meeting,Phone,Completed
9601,960,2026-02-03,Meeting,Phone,Completed
9602,960,2026-02-09,"Proposal Follow-up",Video,Completed
9603,960,2026-02-15,Call,In-person,Completed
9604,960,2026-02-17,Demo,Email,"No Response"
9611,961,2025-06-19,Demo,Email,Completed
9612,961,2025-06-25,Email,Phone,Completed
9613,961,2025-07-01,Meeting,Video,"No Response"
9614,961,2025-07-07,"Proposal Follow-up",In-person,Completed
9621,962,2026-03-01,"Proposal Follow-up",In-person,Completed
9622,962,2026-03-03,Call,Email,Completed
9623,962,2026-03-09,Demo,Phone,Completed
9624,962,2026-03-15,Email,Video,Completed
9631,963,2025-07-15,Email,Video,Completed
9632,963,2025-07-21,Meeting,In-person,Completed
9641,964,2026-03-23,Call,Phone,Completed
9642,964,2026-03-29,Demo,Video,Completed
9643,964,2026-04-04,Email,In-person,Completed
9644,964,2026-04-06,Meeting,Email,"No Response"
9645,964,2026-04-12,"Proposal Follow-up",Phone,Completed
9651,965,2025-08-06,Meeting,Email,Completed
9652,965,2025-08-12,"Proposal Follow-up",Phone,Completed
9653,965,2025-08-18,Call,Video,Completed
9654,965,2025-08-24,Demo,In-person,Completed
9661,966,2026-04-18,Demo,In-person,Completed
9662,966,2026-04-20,Email,Email,Completed
9663,966,2026-04-26,Meeting,Phone,Completed
9671,967,2025-09-01,"Proposal Follow-up",Video,Completed
9672,967,2025-09-07,Call,In-person,"No Response"
9673,967,2025-09-09,Demo,Email,Completed
9674,967,2025-09-15,Email,Phone,Completed
9681,968,2025-01-15,Email,Phone,"No Response"
9682,968,2025-01-21,Meeting,Video,Completed
9683,968,2025-01-27,"Proposal Follow-up",In-person,Completed
9684,968,2025-01-29,Call,Email,Completed
9691,969,2025-09-23,Call,Email,Completed
9692,969,2025-09-29,Demo,Phone,Completed
9693,969,2025-10-05,Email,Video,Completed
9694,969,2025-10-11,Meeting,In-person,Completed
9701,970,2025-02-10,Meeting,In-person,Completed
9702,970,2025-02-12,"Proposal Follow-up",Email,Completed
9703,970,2025-02-18,Call,Phone,"No Response"
9711,971,2025-10-19,Demo,Video,Completed
9712,971,2025-10-25,Email,In-person,"No Response"
9713,971,2025-10-27,Meeting,Email,Completed
9714,971,2025-11-02,"Proposal Follow-up",Phone,Completed
9721,972,2025-03-04,"Proposal Follow-up",Phone,Completed
9722,972,2025-03-10,Call,Video,Completed
9723,972,2025-03-16,Demo,In-person,Completed
9724,972,2025-03-18,Email,Email,Completed
9731,973,2025-03-15,Email,Email,Completed
9732,973,2025-03-21,Meeting,Phone,Completed
9733,973,2025-03-27,"Proposal Follow-up",Video,Completed
9741,974,2025-11-25,Call,In-person,Completed
9742,974,2025-11-27,Demo,Email,Completed
9751,975,2025-04-10,Meeting,Video,Completed
9752,975,2025-04-16,"Proposal Follow-up",In-person,Completed
9753,975,2025-04-18,Call,Email,Completed
9754,975,2025-04-24,Demo,Phone,Completed
9761,976,2025-12-17,Demo,Phone,Completed
9762,976,2025-12-23,Email,Video,Completed
9763,976,2025-12-29,Meeting,In-person,Completed
9764,976,2025-12-31,"Proposal Follow-up",Email,Completed
9771,977,2025-05-02,"Proposal Follow-up",Email,Completed
9772,977,2025-05-08,Call,Phone,Completed
9773,977,2025-05-14,Demo,Video,Completed
9774,977,2025-05-20,Email,In-person,Completed
9781,978,2026-01-12,Email,In-person,Completed
9782,978,2026-01-14,Meeting,Email,Completed
9783,978,2026-01-20,"Proposal Follow-up",Phone,Completed
9784,978,2026-01-26,Call,Video,Completed
9791,979,2025-05-28,Call,Video,Completed
9792,979,2025-06-03,Demo,In-person,Completed
9793,979,2025-06-05,Email,Email,Completed
9794,979,2025-06-11,Meeting,Phone,Completed
9801,980,2026-02-03,Meeting,Phone,Completed
9802,980,2026-02-09,"Proposal Follow-up",Video,"No Response"
9803,980,2026-02-15,Call,In-person,Completed
9804,980,2026-02-17,Demo,Email,Completed
9811,981,2025-06-19,Demo,Email,"No Response"
9812,981,2025-06-25,Email,Phone,Completed
9813,981,2025-07-01,Meeting,Video,Completed
9821,982,2026-03-01,"Proposal Follow-up",In-person,Completed
9822,982,2026-03-03,Call,Email,Completed
9823,982,2026-03-09,Demo,Phone,Completed
9824,982,2026-03-15,Email,Video,Completed
9825,982,2026-03-21,Meeting,In-person,Completed
9831,983,2025-07-15,Email,Video,Completed
9832,983,2025-07-21,Meeting,In-person,Completed
9833,983,2025-07-23,"Proposal Follow-up",Email,"No Response"
9834,983,2025-07-29,Call,Phone,Completed
9841,984,2026-03-23,Call,Phone,Completed
9842,984,2026-03-29,Demo,Video,"No Response"
9843,984,2026-04-04,Email,In-person,Completed
9844,984,2026-04-06,Meeting,Email,Completed
9851,985,2025-08-06,Meeting,Email,Completed
9852,985,2025-08-12,"Proposal Follow-up",Phone,Completed
9853,985,2025-08-18,Call,Video,Completed
9854,985,2025-08-24,Demo,In-person,Completed
9855,985,2025-08-26,Email,Email,Completed
9861,986,2026-04-18,Demo,In-person,Completed
9862,986,2026-04-20,Email,Email,Completed
9863,986,2026-04-26,Meeting,Phone,Completed
9864,986,2026-05-02,"Proposal Follow-up",Video,"No Response"
9871,987,2026-04-29,"Proposal Follow-up",Video,Completed
9872,987,2026-05-05,Call,In-person,Completed
9873,987,2026-05-07,Demo,Email,"No Response"
9881,988,2025-09-12,Email,Phone,Completed
9882,988,2025-09-18,Meeting,Video,Completed
9883,988,2025-09-24,"Proposal Follow-up",In-person,Completed
9884,988,2025-09-26,Call,Email,Completed
9891,989,2025-01-26,Call,Email,Completed
9892,989,2025-02-01,Demo,Phone,Completed
9893,989,2025-02-07,Email,Video,Completed
9894,989,2025-02-13,Meeting,In-person,Completed
9895,989,2025-02-15,"Proposal Follow-up",Email,"No Response"
9901,990,2025-10-08,Meeting,In-person,"No Response"
9902,990,2025-10-10,"Proposal Follow-up",Email,Completed
9911,991,2025-02-21,Demo,Video,Completed
9912,991,2025-02-27,Email,In-person,Completed
9921,992,2025-10-30,"Proposal Follow-up",Phone,Completed
9922,992,2025-11-05,Call,Video,Completed
9923,992,2025-11-11,Demo,In-person,Completed
9924,992,2025-11-13,Email,Email,Completed
9931,993,2025-03-15,Email,Email,Completed
9932,993,2025-03-21,Meeting,Phone,"No Response"
9933,993,2025-03-27,"Proposal Follow-up",Video,Completed
9934,993,2025-04-02,Call,In-person,Completed
9935,993,2025-04-04,Demo,Email,Completed
9941,994,2025-11-25,Call,In-person,"No Response"
9942,994,2025-11-27,Demo,Email,Completed
9943,994,2025-12-03,Email,Phone,Completed
9944,994,2025-12-09,Meeting,Video,Completed
9945,994,2025-12-15,"Proposal Follow-up",In-person,Completed
9951,995,2025-04-10,Meeting,Video,Completed
9952,995,2025-04-16,"Proposal Follow-up",In-person,Completed
9953,995,2025-04-18,Call,Email,Completed
9961,996,2025-12-17,Demo,Phone,Completed
9962,996,2025-12-23,Email,Video,Completed
9963,996,2025-12-29,Meeting,In-person,"No Response"
9971,997,2025-05-02,"Proposal Follow-up",Email,Completed
9972,997,2025-05-08,Call,Phone,"No Response"
9973,997,2025-05-14,Demo,Video,Completed
9974,997,2025-05-20,Email,In-person,Completed
9975,997,2025-05-22,Meeting,Email,Completed
9981,998,2026-01-12,Email,In-person,Completed
9982,998,2026-01-14,Meeting,Email,Completed
9983,998,2026-01-20,"Proposal Follow-up",Phone,Completed
